doi,doi_url,journal,status,article_title,year,cited_by
10.1002/pssr.201900018,https://doi.org/10.1002/pssr.201900018,Phys. Status Solidi (RRL),not_oa,,2019,popov2025
10.1002/pssr.202000565,https://doi.org/10.1002/pssr.202000565,Phys. Status Solidi (RRL),not_oa,,2021,popov2025
10.1002/pssa.201330080,https://doi.org/10.1002/pssa.201330080,Phys. Status Solidi A,not_oa,,2014,popov2025
10.1002/pssa.201900058,https://doi.org/10.1002/pssa.201900058,Phys. Status Solidi A,http_error,,2019,popov2025
10.1088/0963-0252/13/2/009,https://doi.org/10.1088/0963-0252/13/2/009,Plasma Sources Sci. Technol.,not_oa,Study of oxygen atom recombination on a Pyrex surface at different wall temperatures by means of time-resolved actinometry in a double pulse discharge technique,2004,cremers2019
10.1088/0963-0252/15/3/025,https://doi.org/10.1088/0963-0252/15/3/025,Plasma Sources Sci. Technol.,not_oa,Atomic oxygen surface loss probability on silica in microwave plasmas studied by a pulsed induced fluorescence technique,2006,cremers2019
10.1088/0963-0252/9/3/302,https://doi.org/10.1088/0963-0252/9/3/302,Plasma Sources Sci. Technol.,not_oa,Surface and volume loss of atomic nitrogen in a parallel plate rf discharge reactor,2000,cremers2019
10.1016/j.poly.2005.10.019,https://doi.org/10.1016/j.poly.2005.10.019,Polyhedron,not_oa,The crystal structure of tetrakis(dimethylamino)titanium(IV),2006,cremers2019
10.1002/pip.1039,https://doi.org/10.1002/pip.1039,Prog. Photovoltaics Res. Appl.,not_oa,,2011,popov2025
10.1002/pip.1153,https://doi.org/10.1002/pip.1153,Prog. Photovoltaics Res. Appl.,not_oa,,2012,popov2025
10.1351/pac199466081739,https://doi.org/10.1351/pac199466081739,Pure Appl. Chem.,http_error,Recommendations for the characterization of porous solids,1994,cremers2019
10.1039/c2ra20731a,https://doi.org/10.1039/c2ra20731a,RSC Adv.,not_oa,,2012,popov2025
10.1039/c2ra22820c,https://doi.org/10.1039/c2ra22820c,RSC Adv.,not_oa,,2013,popov2025
10.1039/c3ra23320k,https://doi.org/10.1039/c3ra23320k,RSC Adv.,not_oa,,2013,popov2025
10.1039/c4ra06308b,https://doi.org/10.1039/c4ra06308b,RSC Adv.,not_oa,,2014,popov2025
10.1039/c6ra00468g,https://doi.org/10.1039/c6ra00468g,RSC Adv.,not_oa,,2016,popov2025
10.1016/j.radmeas.2009.10.028,https://doi.org/10.1016/j.radmeas.2009.10.028,Radiat. Meas.,not_oa,Track-etch membranes enabled nano-/microtechnology: A review,2009,cremers2019
10.34133/2021/9862483,https://doi.org/10.34133/2021/9862483,Research,http_error,,,popov2025
10.1016/j.rinma.2020.100088,https://doi.org/10.1016/j.rinma.2020.100088,Results Mater.,oa_no_pdf_url,,2020,popov2025
10.1134/s1070427221070053,https://doi.org/10.1134/s1070427221070053,Russ. J. Appl. Chem.,not_oa,,2021,popov2025
10.1134/s1070363210060204,https://doi.org/10.1134/s1070363210060204,Russ. J. Gen. Chem.,not_oa,,2010,popov2025
10.1134/s1070363218080236,https://doi.org/10.1134/s1070363218080236,Russ. J. Gen. Chem.,not_oa,,2018,popov2025
10.1134/s0036024414090143,https://doi.org/10.1134/s0036024414090143,Russ. J. Phys. Chem. A,not_oa,,2014,popov2025
10.1134/s0036024422100181,https://doi.org/10.1134/s0036024422100181,Russ. J. Phys. Chem. A,not_oa,,2022,popov2025
10.1134/s1063739718020026,https://doi.org/10.1134/s1063739718020026,Russ. Microlectron.,not_oa,,2018,popov2025
10.1134/s1063739719010025,https://doi.org/10.1134/s1063739719010025,Russ. Microlectron.,not_oa,,2019,popov2025
10.1007/s11432-016-5566-0,https://doi.org/10.1007/s11432-016-5566-0,Sci. China Inform. Sci.,not_oa,3D resistive RAM cell design for high-density storage class memory—A review,2016,cremers2019
10.1088/0268-1242/27/7/074002,https://doi.org/10.1088/0268-1242/27/7/074002,Semicond. Sci. Technol.,not_oa,Atomic layer deposition for photovoltaics: Applications and prospects for solar cell manufacturing,2012,cremers2019
10.1088/0268-1242/27/7/074003,https://doi.org/10.1088/0268-1242/27/7/074003,Semicond. Sci. Technol.,not_oa,,2012,popov2025
10.1088/0268-1242/27/7/074006,https://doi.org/10.1088/0268-1242/27/7/074006,Semicond. Sci. Technol.,not_oa,,2012,popov2025
10.1088/0268-1242/31/9/095002,https://doi.org/10.1088/0268-1242/31/9/095002,Semicond. Sci. Technol.,not_oa,,2016,popov2025
10.1088/1361-6641/aa7ade,https://doi.org/10.1088/1361-6641/aa7ade,Semicond. Sci. Technol..,http_error,Atomic layer deposition of ZnO: A review atomic layer deposition: An enabling technology for the growth of functional nanoscale semiconductors,2017,cremers2019
10.1016/s0924-4247(02)00319-9,https://doi.org/10.1016/s0924-4247(02)00319-9,Sens. Actuator,not_oa,Atomic layer deposited protective coatings for micro-electromechanical systems,2003,cremers2019
10.1016/j.snb.2007.09.077,https://doi.org/10.1016/j.snb.2007.09.077,Sens. Actuator B,not_oa,Fabrication and fluidic characterization of silicon micropillar array electrospray ionization chip,2008,cremers2019
10.1002/smll.200700815,https://doi.org/10.1002/smll.200700815,Small,not_oa,TEM-based metrology for HfO2 layers and nanotubes formed in anodic aluminum oxide nanopore structures,2008,cremers2019
10.1002/smll.201800547,https://doi.org/10.1002/smll.201800547,Small,oa_no_pdf_url,,2018,popov2025
10.1002/smll.202102635,https://doi.org/10.1002/smll.202102635,Small,http_error,,2021,popov2025
10.1088/0964-1726/10/6/302,https://doi.org/10.1088/0964-1726/10/6/302,Smart Mater. Struct.,not_oa,Deep reactive ion etching: A promising technology for micro- and nanosatellites,2001,cremers2019
10.1016/j.solmat.2016.01.043,https://doi.org/10.1016/j.solmat.2016.01.043,Sol. Energy Mater. Sol. Cells,oa_no_pdf_url,,2016,popov2025
10.1016/j.sse.2012.04.005,https://doi.org/10.1016/j.sse.2012.04.005,Solid-State Electron.,not_oa,Enhancement of FinFET performance using 25-nm-thin sidewall spacer grown by atomic layer deposition,2012,cremers2019
10.1016/j.sse.2016.04.006,https://doi.org/10.1016/j.sse.2016.04.006,Solid-State Electron.,not_oa,,2016,popov2025
10.1016/s0167-2991(99)80570-9,https://doi.org/10.1016/s0167-2991(99)80570-9,Stud. Surf. Sci. Catal.,not_oa,Adsorption controlled preparation of heterogenous catalysts,1999,cremers2019
10.1016/j.surfcoat.2007.04.079,https://doi.org/10.1016/j.surfcoat.2007.04.079,Surf. Coat. Technol.,not_oa,Transient ALD simulations for a multi-wafer reactor with trenched wafers,2007,cremers2019
10.1016/j.surfcoat.2009.11.039,https://doi.org/10.1016/j.surfcoat.2009.11.039,Surf. Coat. Technol.,not_oa,,2010,popov2025
10.1016/j.surfcoat.2012.02.038,https://doi.org/10.1016/j.surfcoat.2012.02.038,Surf. Coat. Technol.,not_oa,Conformality of thermal and plasma enhanced atomic layer deposition on a non-woven fibrous substrate,2012,cremers2019
10.1016/j.surfcoat.2013.04.050,https://doi.org/10.1016/j.surfcoat.2013.04.050,Surf. Coat. Technol.,not_oa,,2013,popov2025
10.1016/j.surfcoat.2016.08.074,https://doi.org/10.1016/j.surfcoat.2016.08.074,Surf. Coat. Technol.,not_oa,,2016,popov2025
10.1016/j.surfcoat.2018.01.047,https://doi.org/10.1016/j.surfcoat.2018.01.047,Surf. Coat. Technol.,oa_no_pdf_url,,2018,popov2025
10.1016/j.surfin.2023.103499,https://doi.org/10.1016/j.surfin.2023.103499,Surf. Interfaces,not_oa,,2023,popov2025
10.1016/0039-6028(89)90077-0,https://doi.org/10.1016/0039-6028(89)90077-0,Surf. Sci.,not_oa,Reaction of atomic hydrogen with crystalline silicon,1989,cremers2019
10.1109/iedm.2003.1269265,https://doi.org/10.1109/iedm.2003.1269265,Tech. Dig.-Int Electron Devices. Meet.,not_oa,A model for Al2O3 ALD conformity and deposition rate from oxygen precursor reactivity,,cremers2019
10.1007/s00214-014-1465-x,https://doi.org/10.1007/s00214-014-1465-x,Theor. Chem. Acc.,not_oa,A Markov chain approach to simulate atomic layer deposition chemistry and transport inside nanostructured substrates,2014,cremers2019
10.1016/j.tsf.2006.05.049,https://doi.org/10.1016/j.tsf.2006.05.049,Thin Solid Films,not_oa,Atomic layer deposition of palladium films on Al2O3 surfaces,2006,cremers2019
10.1016/j.tsf.2008.09.007,https://doi.org/10.1016/j.tsf.2008.09.007,Thin Solid Films,not_oa,Applications of atomic layer deposition to nanofabrication and emerging nanodevices,2009,cremers2019
10.1016/j.tsf.2009.12.029,https://doi.org/10.1016/j.tsf.2009.12.029,Thin Solid Films,not_oa,TEM characterization of ALD layers in deep trenches using a dedicated FIB lamellae preparation method,2010,cremers2019
10.1016/j.tsf.2009.12.063,https://doi.org/10.1016/j.tsf.2009.12.063,Thin Solid Films,not_oa,,2010,popov2025
10.1016/j.tsf.2010.07.115,https://doi.org/10.1016/j.tsf.2010.07.115,Thin Solid Films,not_oa,,2010,popov2025
10.1016/j.tsf.2011.01.191,https://doi.org/10.1016/j.tsf.2011.01.191,Thin Solid Films,not_oa,,2011,popov2025
10.1016/j.tsf.2011.10.186,https://doi.org/10.1016/j.tsf.2011.10.186,Thin Solid Films,not_oa,,2012,popov2025
10.1016/j.tsf.2011.11.088,https://doi.org/10.1016/j.tsf.2011.11.088,Thin Solid Films,not_oa,,2012,popov2025
10.1016/j.tsf.2013.01.091,https://doi.org/10.1016/j.tsf.2013.01.091,Thin Solid Films,not_oa,,2013,popov2025
10.1016/j.tsf.2013.03.074,https://doi.org/10.1016/j.tsf.2013.03.074,Thin Solid Films,not_oa,Atomic layer deposition of ruthenium (Ru) thin films using ethylbenzen-cyclohexadiene Ru(0) as a seed layer for copper metallization,2013,cremers2019|popov2025
10.1016/j.tsf.2013.06.074,https://doi.org/10.1016/j.tsf.2013.06.074,Thin Solid Films,not_oa,,2013,popov2025
10.1016/j.tsf.2013.10.139,https://doi.org/10.1016/j.tsf.2013.10.139,Thin Solid Films,not_oa,,2014,popov2025
10.1016/j.tsf.2014.01.034,https://doi.org/10.1016/j.tsf.2014.01.034,Thin Solid Films,not_oa,,2014,popov2025
10.1016/j.tsf.2014.06.038,https://doi.org/10.1016/j.tsf.2014.06.038,Thin Solid Films,not_oa,,2014,popov2025
10.1016/j.tsf.2015.01.027,https://doi.org/10.1016/j.tsf.2015.01.027,Thin Solid Films,not_oa,,2015,popov2025
10.1016/j.tsf.2015.01.045,https://doi.org/10.1016/j.tsf.2015.01.045,Thin Solid Films,not_oa,,2015,popov2025
10.1016/j.tsf.2015.03.014,https://doi.org/10.1016/j.tsf.2015.03.014,Thin Solid Films,not_oa,,2015,popov2025
10.1016/j.tsf.2015.06.014,https://doi.org/10.1016/j.tsf.2015.06.014,Thin Solid Films,not_oa,,2015,popov2025
10.1016/j.tsf.2015.06.033,https://doi.org/10.1016/j.tsf.2015.06.033,Thin Solid Films,not_oa,,2015,popov2025
10.1016/j.tsf.2015.06.053,https://doi.org/10.1016/j.tsf.2015.06.053,Thin Solid Films,not_oa,,2015,popov2025
10.1016/j.tsf.2015.07.003,https://doi.org/10.1016/j.tsf.2015.07.003,Thin Solid Films,not_oa,,2015,popov2025
10.1016/j.tsf.2015.07.037,https://doi.org/10.1016/j.tsf.2015.07.037,Thin Solid Films,not_oa,,2015,popov2025
10.1016/j.tsf.2016.01.024,https://doi.org/10.1016/j.tsf.2016.01.024,Thin Solid Films,not_oa,,2016,popov2025
10.1016/j.tsf.2016.03.018,https://doi.org/10.1016/j.tsf.2016.03.018,Thin Solid Films,not_oa,,2016,popov2025
10.1016/j.tsf.2016.05.048,https://doi.org/10.1016/j.tsf.2016.05.048,Thin Solid Films,not_oa,,2016,popov2025
10.1016/j.tsf.2018.06.011,https://doi.org/10.1016/j.tsf.2018.06.011,Thin Solid Films,oa_no_pdf_url,,2018,popov2025
10.1016/j.tsf.2021.138955,https://doi.org/10.1016/j.tsf.2021.138955,Thin Solid Films,not_oa,,2021,popov2025
10.1016/s0040-6090(01)01678-9,https://doi.org/10.1016/s0040-6090(01)01678-9,Thin Solid Films,not_oa,Thin film atomic layer deposition equipment for semiconductor processing,2002,cremers2019
10.1016/s0040-6090(02)00117-7,https://doi.org/10.1016/s0040-6090(02)00117-7,Thin Solid Films,not_oa,Atomic layer deposition (ALD): From precursors to thin film structures,2002,cremers2019
10.1016/s0040-6090(02)00236-5,https://doi.org/10.1016/s0040-6090(02)00236-5,Thin Solid Films,not_oa,Predective modeling of atomic layer deposition on the feature scale,2002,cremers2019
10.1016/s0040-6090(96)09428-x,https://doi.org/10.1016/s0040-6090(96)09428-x,Thin Solid Films,not_oa,Porous silicon host matrix for deposition by atomic layer epitaxy,1997,cremers2019
10.1039/tf9585401323,https://doi.org/10.1039/tf9585401323,Trans. Faraday Soc.,not_oa,The recombination of oxygen atoms at surfaces,1958,cremers2019
10.1007/s11242-012-9966-3,https://doi.org/10.1007/s11242-012-9966-3,Transp. Porous Med.,not_oa,Knudsen diffusion through cylindrical tubes of varying radii: Theory and Monte Carlo simulations,2012,cremers2019
10.1016/j.wear.2015.02.037,https://doi.org/10.1016/j.wear.2015.02.037,Wear,not_oa,,2015,popov2025
10.1002/zaac.19754140203,https://doi.org/10.1002/zaac.19754140203,Z. Anorg. Allg. Chem.,not_oa,,1975,popov2025
10.1109/bald.2016.7886526,https://doi.org/10.1109/bald.2016.7886526,,not_oa,Influence of ALD temperature on thin film conformality: Investigation with microscopic lateral high-aspect-ratio structures,2016,cremers2019
10.1364/oic.2007.tuepdp2,https://doi.org/10.1364/oic.2007.tuepdp2,,not_oa,,,cremers2019
